draw_id,intercept,age_centered_40,sex_2,high_acuity_proxy,fever_or_temp,tachycardia_burden,seed
36,-2.7609953499564654,0.039903935624688872,0.25806408016461169,1.5270934492341688,0.18764154134290456,0.24914042929787183,20260504
37,-2.6742079512983916,0.04253901677165204,0.23021459249635251,1.5081869330867848,0.212509497748123,0.23115676068450022,20260504
38,-2.7010572402019717,0.041178195784107988,0.22331640409236342,1.6173144398959742,0.1615538241591741,0.21629565495638045,20260504
39,-2.5964158834598754,0.039799828763422404,0.25104866676123838,1.5837374027486564,0.26349336105375071,0.23888545833657268,20260504
40,-2.7245839512994858,0.0430855567838739,0.31166581879054545,1.5013155525866002,0.11367416956410496,0.23813092918875203,20260504
41,-2.5965912563388929,0.036940892006223219,0.24735605503008806,1.7049200871819268,0.29165350338553803,0.22159036057748693,20260504
42,-2.7821163917469836,0.043717316203340496,0.21219327832081691,1.3612447095087867,0.13493708927957465,0.2573274260490534,20260504
43,-2.6833018178444843,0.041103350112319741,0.22024484470079286,1.5087683245533303,0.14652023340464107,0.22274470290725887,20260504
44,-2.6852156979995141,0.043021099149135482,0.23196548623527244,1.5397029137361229,0.30782392506130407,0.26868924435640695,20260504
45,-2.5906313856737513,0.038577521315221117,0.18535498743833306,1.493248889305457,0.19164654554418031,0.24412470365501712,20260504
46,-2.6474794222098499,0.042128788976528143,0.29083726219457129,1.4390820785937468,0.17219380478387694,0.27519612804422555,20260504
47,-2.6615753979980763,0.042120003410537017,0.19538910881310903,1.415399662226476,0.071739152256535169,0.28064211733633371,20260504
48,-2.6978487333918517,0.041317754767258803,0.25211004353940003,1.3962838115028737,0.1892129409596135,0.25405263291411606,20260504
49,-2.7964467222005402,0.040205122962233331,0.2099617123827022,1.5036223756389242,0.12499840673473414,0.22259202369596714,20260504
50,-2.7377517777098128,0.042564840383179724,0.20456511552809248,1.5159133955954822,0.22000408817211448,0.23850090032830473,20260504
51,-2.619243244564144,0.043302506136470978,0.23871843333818299,1.4378646159158182,0.078871968311042734,0.24891691585601292,20260504
52,-2.6157219176400219,0.039455368038769527,0.23949055672692762,1.5742310138272273,0.02492197964803422,0.2367137016685778,20260504
53,-2.6789725267911133,0.039546558643859121,0.13941078183514788,1.5634260916726981,0.054849158122403763,0.24767486206623876,20260504
54,-2.7870040132156602,0.040544051206442347,0.24653188623597042,1.6958017909641365,0.21989103149028266,0.27201929024742599,20260504
55,-2.7336724002734036,0.0442851792558486,0.20695899324955641,1.5280880587330212,0.27168857966630156,0.25048339897670402,20260504
56,-2.6837841331224266,0.040560985085720598,0.15901208466678077,1.4350777669950989,0.27268179080894067,0.28251164865074896,20260504
57,-2.8375441280314426,0.046606890328573923,0.24483343944720065,1.4397742013731851,0.15617040649941044,0.27435290853603833,20260504
58,-2.7303127470237563,0.0382596070285013,0.22152392585629926,1.4667258424045986,0.02157529252038301,0.24211695521770596,20260504
59,-2.8347280274105002,0.044443494925785761,0.3327227941334624,1.4001394655673436,0.17096539576842301,0.23136606528071746,20260504
60,-2.7005320929259331,0.043219224581727111,0.31125720205897517,1.6580804684449904,0.17988770268614215,0.23284157534828021,20260504
61,-2.6892488017300975,0.041461294735608563,0.24789360144873607,1.5238032995766273,0.038145599839736283,0.25001422843328458,20260504
62,-2.7482916073892456,0.042614376388428986,0.28933494098274426,1.5113859399357266,0.22656156223123081,0.23383899243971509,20260504
63,-2.5335937179853527,0.040332998792089604,0.13442116017410877,1.4284045497727909,0.049543799617139367,0.3002649506055215,20260504
64,-2.744363832679551,0.045241227740247476,0.3118562280269212,1.4607251964243557,0.07415463258343917,0.2332111528034346,20260504
65,-2.7664992887955693,0.041298149447344383,0.27990401878877152,1.7054980464479876,0.20286469043087627,0.23358078401786267,20260504
66,-2.6440375006258678,0.044106491015063427,0.24403978155880318,1.4656289590282936,0.33445172997319372,0.22857922915971915,20260504
67,-2.779424045134864,0.042453948850255448,0.28196864313123765,1.5079824630797305,0.13657256510904031,0.23030853002068327,20260504
68,-2.6580461769106951,0.041245114082480439,0.21438706329134377,1.6002583651892803,0.25888350452476311,0.2477956653677709,20260504
69,-2.6837703363455265,0.040266479351201569,0.23151603488611353,1.5064777133785978,0.35188482072825644,0.2202582192954414,20260504
70,-2.7339761491384049,0.041685446977863715,0.160119095346685,1.5000477135235664,0.27028740044858662,0.25693924815534647,20260504
71,-2.5915547316537437,0.043257396855663537,0.15994686880525377,1.3512327884388169,0.041870569770572963,0.28236911376998114,20260504
72,-2.6552150208072827,0.038847585603375423,0.2414940086037351,1.5897517478097454,0.20060179366080119,0.24056625896704373,20260504
73,-2.7137905090063263,0.040448500619597254,0.22384636130202681,1.4840531759704785,0.16588866671517874,0.27135215367217996,20260504
74,-2.6506818615162917,0.043217750275177561,0.25833730859079379,1.6350863794184773,0.019484307895890812,0.26565586410740943,20260504
75,-2.7089414170118773,0.042059853651990269,0.22921936712575716,1.6151548839982977,0.22977924989796311,0.25522454604319017,20260504
76,-2.6958230572357436,0.04364031826358538,0.28075600898522285,1.678951186311977,0.16564535489465521,0.23057303896961612,20260504
77,-2.7328061990693726,0.041927904178555429,0.2147628166137974,1.4968223701256425,0.44389392935791605,0.19806302178792648,20260504
78,-2.7407563475873502,0.04199849537513594,0.24329765798116498,1.5153826108124309,0.19661974131178989,0.24850361043778077,20260504
79,-2.7289153211863031,0.041800389485843005,0.1915089676442841,1.5593197819716487,0.22372906089758937,0.23963949009753083,20260504
80,-2.6930947329764825,0.041878307877587048,0.21884231484919048,1.5000107851236855,0.20025938926698642,0.23764344568865592,20260504
